Attr_For,Font_Size,Font_Weight,Is_Text,Nearest_Color,Nearest_Bg_Color,Distance_From_Input,Class
0.0,0.4167,0.0,0.0,grey,black,0.3474,None
0.0,0.6667,0.0,0.0,grey,black,0.56,None
0.0,0.4167,0.0,0.0,grey,black,0.5482,None
0.0,0.4167,0.0,0.0,grey,black,0.4471,None
0.0,0.4167,0.0,0.0,grey,black,0.6212,None
0.0,0.4167,0.0,0.0,grey,black,0.4739,None
0.0,0.4167,0.0,0.0,grey,black,0.8705,None
0.0,0.4167,0.0,0.0,white,black,0.1372,None
0.0,0.4167,0.0,0.0,grey,black,0.5316,None
0.0,0.4167,0.0,0.0,grey,black,0.7955,None
0.0,0.4167,0.0,0.0,grey,black,0.4907,None
0.0,0.4167,0.0,0.0,grey,black,0.863,None
0.0,0.4167,0.0,0.0,grey,black,0.5086,None
0.0,0.4167,0.0,0.0,grey,black,0.9697,None
0.0,0.0,0.0,0.0,grey,black,0.1326,None
0.0,0.4167,0.0,0.0,grey,black,0.434,None
0.0,0.4167,0.0,0.0,grey,black,0.0728,None
0.0,0.4167,0.0,0.0,grey,black,0.4342,None
0.0,0.4167,0.0,0.0,grey,black,0.8311,None
0.0,0.4167,0.0,0.0,grey,black,0.3254,None
0.0,0.4167,0.0,0.0,grey,black,0.7955,None
0.0,0.4167,0.0,0.0,grey,black,0.3045,None
0.0,0.4167,0.0,0.0,grey,black,0.9439,None
0.0,0.4167,0.0,0.0,grey,black,0.0725,None
0.0,0.4167,0.0,0.0,grey,black,0.0092,None
0.0,0.4167,0.0,0.0,white,black,0.0753,None
0.0,0.4167,0.25,0.0,white,black,0.1238,None
0.0,0.4167,0.0,0.0,grey,white,0.0,None
0.0,0.4167,0.0,0.0,grey,black,0.2157,None
0.0,0.4167,0.0,0.0,grey,black,0.0985,None
0.0,0.4167,0.0,0.0,grey,white,1.0,None
0.0,0.4167,0.0,0.0,white,green,0.076,None
0.0,0.4167,0.0,0.0,grey,black,0.6142,None
0.0,0.4167,0.0,0.0,grey,black,0.28600000000000003,None
0.0,0.4167,0.0,0.0,grey,black,0.0092,None
0.0,0.4167,0.0,0.0,grey,black,0.266,None
0.0,0.4167,0.0,0.0,grey,black,0.4729,None
0.0,0.4167,0.0,0.0,grey,black,0.024,None
0.0,0.4167,0.0,0.0,grey,black,0.2731,None
0.0,0.4167,0.0,0.0,grey,black,0.5793,None
0.0,0.4167,0.0,0.0,grey,black,0.7567,None
0.0,0.4167,0.0,0.0,grey,black,0.0,None
0.0,0.4167,0.0,0.0,grey,black,0.1881,None
0.0,0.4167,0.25,0.0,grey,black,0.0731,None
0.0,0.4167,0.0,0.0,grey,black,0.2433,None
0.0,0.4167,1.0,1.0,grey,black,0.1262,None
0.0,0.4167,0.0,0.0,grey,black,0.1383,None
0.0,0.4167,0.0,0.0,grey,black,0.0393,None
0.0,0.4167,0.0,0.0,grey,black,0.0222,None
0.0,0.4167,0.0,0.0,white,black,0.0702,None
0.0,0.4167,0.0,0.0,grey,black,0.1995,None
0.0,0.4167,0.0,0.0,grey,black,0.5403,None
0.0,0.4167,0.0,0.0,white,black,0.266,None
0.0,0.4167,0.0,0.0,grey,black,0.3191,None
0.0,0.4167,0.0,0.0,grey,black,0.7567,None
0.0,0.4167,0.0,0.0,grey,black,0.2064,None
0.0,0.6944,1.0,0.0,black,black,0.1919,None
0.0,0.4167,0.0,0.0,grey,black,0.7017,None
0.0,0.6944,0.25,0.0,black,black,0.3207,None
0.0,0.4167,0.0,0.0,grey,black,0.0843,None
0.0,0.3056,1.0,1.0,white,grey,0.5479999999999999,None
0.0,0.4167,0.0,0.0,grey,black,0.418,None
0.0,0.4167,0.0,0.0,grey,black,0.5086,None
0.0,0.4167,0.0,0.0,grey,black,0.4471,None
0.0,0.4167,0.0,0.0,grey,black,0.4058,None
0.0,0.4167,0.0,0.0,grey,black,0.4531,None
0.0,0.4167,0.0,0.0,grey,black,0.0393,None
0.0,0.4167,0.0,0.0,white,black,0.1426,None
0.0,0.4167,0.0,0.0,grey,black,0.0092,None
0.0,0.4167,0.0,0.0,grey,black,0.7437,None
0.0,0.3056,1.0,1.0,white,grey,0.5632,None
0.0,0.4167,0.0,0.0,grey,black,0.2425,None
0.0,0.3056,1.0,1.0,white,grey,0.8854,None
0.0,0.4167,0.0,0.0,grey,black,0.1053,None
0.0,0.4167,0.0,0.0,grey,black,0.1908,None
0.0,0.4167,0.25,0.0,grey,white,0.1408,None
0.0,0.6944,0.25,0.0,black,black,0.1919,None
0.0,0.4167,0.0,0.0,grey,black,0.1512,None
0.0,0.4167,0.0,0.0,grey,black,0.1826,None
0.0,0.4167,0.0,0.0,grey,black,0.2064,None
0.0,0.4167,0.0,0.0,grey,black,0.9439,None
0.0,0.4167,0.0,0.0,grey,black,0.1995,None
0.0,0.4167,0.0,0.0,grey,black,0.1565,None
0.0,0.4167,0.0,0.0,grey,white,0.0174,None
0.0,0.4167,0.0,0.0,grey,black,0.1694,None
0.0,0.4167,0.25,0.0,white,black,0.0517,None
0.0,0.4167,0.0,0.0,grey,white,0.0,None
0.0,0.3056,1.0,1.0,white,grey,0.3271,None
0.0,0.4167,1.0,1.0,grey,black,0.1937,None
0.0,0.375,0.0,0.0,grey,black,0.2649,None
0.0,0.625,0.25,0.0,grey,black,0.2715,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.2692,0.25,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1154,0.25,0.0,grey,black,1.0,None
0.0,0.1154,0.25,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,green,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,1.0,0.0,white,black,1.0,None
0.0,0.1923,0.25,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.3846,1.0,0.0,grey,black,1.0,None
0.0,0.3846,1.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,white,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.2692,0.25,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,1.0,0.0,0.0,grey,black,1.0,None
0.0,0.2692,0.25,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1154,0.25,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.0769,0.0,0.0,grey,black,0.0211,None
0.0,0.0769,0.0,0.0,grey,black,0.9509,None
0.0,0.0769,0.0,0.0,white,black,0.6895,None
0.0,0.0769,0.0,0.0,red,white,0.157,None
0.0,0.0769,0.25,0.0,grey,white,0.0865,None
0.0,0.0769,0.0,0.0,grey,black,0.6039,None
0.0,0.0769,1.0,0.0,white,black,0.8807,None
0.0,0.0769,0.0,0.0,grey,black,0.4788,None
0.0,0.0769,0.0,0.0,grey,black,0.6039,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.0769,0.0,0.0,grey,green,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1154,0.25,0.0,grey,black,1.0,None
0.0,0.1923,0.25,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,white,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.0769,1.0,1.0,grey,black,0.3663,None
0.0,0.0769,0.0,1.0,white,black,0.6827,None
0.0,0.0769,0.25,1.0,white,green,0.3497,None
0.0,0.0769,0.0,0.0,grey,black,0.6033,None
0.0,0.1795,0.0,0.0,white,black,0.7037,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.0769,0.0,0.0,grey,black,0.0864,None
0.0,1.0,0.25,0.0,grey,black,0.4155,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.0769,0.0,0.0,grey,black,0.8015,None
0.0,0.0769,0.0,0.0,grey,black,0.5397,None
0.0,0.0769,0.0,0.0,grey,black,0.0971,None
0.0,0.0769,0.0,0.0,grey,black,0.0379,None
0.0,0.0769,0.0,0.0,grey,black,0.4934,None
0.0,0.0769,0.0,0.0,grey,black,0.0864,None
0.0,0.0769,0.0,0.0,red,black,0.1735,None
0.0,0.0769,0.0,0.0,grey,black,0.0211,None
0.0,0.0769,0.0,0.0,grey,black,0.0211,None
0.0,0.0769,0.25,0.0,white,green,0.5903,None
0.0,0.0769,0.0,0.0,grey,white,0.8648,None
0.0,0.0769,0.0,0.0,grey,black,0.0971,None
0.0,0.0769,0.0,0.0,grey,black,0.6935,None
0.0,0.0769,0.0,0.0,grey,black,0.5576,None
0.0,0.0769,0.0,0.0,grey,black,0.4115,None
0.0,0.0769,0.0,0.0,grey,black,0.3607,None
0.0,0.0769,0.25,0.0,white,black,0.5675,None
0.0,0.0769,0.0,0.0,grey,black,0.4522,None
0.0,0.0769,0.0,0.0,white,black,0.7407,None
0.0,0.0769,0.0,0.0,grey,white,0.0,None
0.0,0.0769,0.0,0.0,grey,white,0.5576,None
0.0,0.0769,0.0,0.0,white,black,0.8015,None
0.0,0.0769,0.0,0.0,grey,black,0.632,None
0.0,0.0769,0.0,0.0,grey,black,0.34,None
0.0,0.0769,0.0,0.0,grey,white,0.0,None
0.0,0.0769,0.0,0.0,grey,white,0.1046,None
0.0,0.0769,0.25,0.0,grey,black,0.0776,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.4167,0.0,0.0,grey,black,0.3899,None
0.0,0.4167,1.0,1.0,grey,black,0.5116,None
0.0,0.4167,0.0,1.0,grey,black,0.5212,None
0.0,0.4167,0.0,1.0,grey,black,0.5951,None
0.0,0.4167,0.0,1.0,grey,black,0.9178,None
0.0,0.4167,0.0,1.0,grey,black,0.1244,None
0.0,0.4167,0.0,1.0,grey,black,0.8439,None
0.0,0.4167,1.0,1.0,grey,black,0.1495,None
0.0,0.4167,1.0,1.0,grey,black,0.2272,None
0.0,0.4167,1.0,1.0,grey,black,0.2998,None
0.0,0.4167,1.0,1.0,grey,black,0.0968,None
0.0,0.4167,1.0,1.0,grey,black,0.746,None
0.0,0.3333,0.0,1.0,grey,black,0.3486,None
0.0,0.4167,1.0,1.0,grey,black,0.3516,None
0.0,0.3333,0.0,1.0,grey,black,0.2489,None
0.0,0.4167,1.0,1.0,grey,black,0.124,None
0.0,0.4167,0.0,1.0,grey,black,0.4467,None
0.0,0.5833,0.0,1.0,white,black,0.026000000000000002,None
0.0,0.4167,1.0,1.0,grey,black,0.6594,None
0.0,0.4167,1.0,1.0,grey,black,0.3836,None
0.0,0.3333,0.0,1.0,grey,black,0.322,None
0.0,0.4167,1.0,1.0,grey,black,0.9014,None
0.0,0.4167,0.0,0.0,grey,black,0.2731,None
0.0,0.4167,0.0,0.0,grey,black,0.9369,None
0.0,0.4167,0.0,0.0,grey,black,0.1756,None
0.0,0.4167,0.0,0.0,grey,black,0.0788,None
0.0,0.4167,0.0,0.0,grey,black,0.0393,None
0.0,0.6944,1.0,0.0,black,black,0.184,None
0.0,0.4167,0.0,0.0,grey,black,0.0322,None
0.0,0.4167,0.0,0.0,grey,black,0.8321,None
0.0,0.4167,0.0,0.0,grey,black,0.0,None
0.0,0.4167,1.0,1.0,grey,black,0.5852,None
0.0,0.6667,0.0,0.0,grey,black,0.1631,None
0.0,0.4167,0.25,1.0,grey,black,0.1939,None
0.0,0.4167,1.0,1.0,grey,black,0.6026,None
0.0,0.3333,0.0,1.0,grey,black,0.3856,None
0.0,0.4167,1.0,1.0,grey,black,0.5089,None
0.0,0.4167,1.0,1.0,grey,black,0.5828,None
0.0,0.4167,1.0,1.0,grey,black,0.9055,None
0.0,0.4167,1.0,1.0,grey,black,0.8316,None
0.0,0.4167,1.0,1.0,grey,black,0.2218,None
0.0,0.6667,0.0,1.0,grey,black,0.32299999999999995,None
0.0,0.5,0.0,1.0,grey,black,0.1217,None
0.0,1.0,0.0,1.0,grey,black,0.0442,None
0.0,0.3056,1.0,1.0,white,orange,0.4163,None
0.0,0.3056,1.0,1.0,white,orange,0.32899999999999996,None
0.0,0.3056,1.0,1.0,white,orange,0.6321,None
0.0,0.6667,0.0,1.0,grey,black,0.1905,None
0.0,0.3056,1.0,1.0,white,grey,0.5632,None
0.0,0.3333,0.0,1.0,grey,black,0.3985,None
0.0,0.3056,1.0,1.0,white,grey,0.4279,None
0.0,0.4167,1.0,1.0,grey,black,0.8326,None
0.0,0.4167,1.0,1.0,grey,black,0.4567,None
0.0,0.3056,1.0,1.0,white,green,0.6387,None
0.0,0.3056,1.0,1.0,white,green,0.3812,None
0.0,0.3056,1.0,1.0,white,green,0.2527,None
0.0,0.4167,0.0,1.0,grey,black,0.9459,None
0.0,0.4167,1.0,1.0,grey,black,0.0216,None
0.0,0.4167,0.0,1.0,grey,black,0.073,None
0.0,0.4167,0.0,1.0,grey,black,0.1987,None
0.0,0.3333,0.0,1.0,grey,black,0.2359,None
0.0,0.4167,1.0,1.0,grey,black,0.3476,None
0.0,0.6667,0.0,1.0,grey,black,0.5588,None
0.0,0.6667,0.0,1.0,grey,black,0.1618,None
0.0,0.6667,0.0,1.0,grey,black,0.0883,None
0.0,0.4167,0.0,1.0,grey,black,0.3599,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.4167,0.0,0.0,grey,black,0.9179999999999999,None
0.0,0.4167,0.0,0.0,grey,black,0.284,None
0.0,0.4167,1.0,1.0,grey,black,0.7755,None
0.0,0.3333,0.0,1.0,grey,black,0.4136,None
0.0,0.6667,0.0,1.0,grey,black,0.8815,None
0.0,0.6667,0.0,1.0,grey,black,0.6327,None
0.0,0.4167,1.0,1.0,grey,black,0.3215,None
0.0,0.6667,0.0,1.0,grey,black,0.7201,None
0.0,0.4167,1.0,1.0,grey,black,0.2782,None
0.0,0.4167,0.0,1.0,grey,black,0.8687,None
0.0,0.4167,0.0,0.0,grey,black,0.2759,None
0.0,0.4167,0.0,0.0,grey,black,0.1256,None
0.0,0.6667,0.0,0.0,grey,black,0.3242,None
0.0,0.4167,0.0,0.0,grey,black,0.2823,None
0.0,0.4167,0.0,0.0,grey,black,0.6569,None
0.0,0.4167,0.0,0.0,grey,black,0.7017,None
0.0,0.4167,1.0,1.0,grey,black,0.6886,None
0.0,0.4167,0.0,0.0,grey,black,0.1866,None
0.0,0.4167,0.0,0.0,grey,black,0.4471,None
0.0,0.4167,0.0,0.0,grey,black,0.3468,None
0.0,0.4167,0.0,0.0,grey,black,0.7885,None
0.0,0.4167,0.0,0.0,grey,black,0.3209,None
0.0,0.4167,0.0,0.0,grey,black,0.3534,None
0.0,0.4167,0.0,0.0,grey,black,0.6699,None
0.0,0.4167,0.0,0.0,grey,black,0.3837,None
0.0,0.4167,0.0,0.0,grey,black,0.7437,None
0.0,0.4167,0.0,0.0,grey,black,0.8312,None
0.0,0.4167,0.0,0.0,grey,black,0.4359,None
0.0,0.4167,0.0,0.0,grey,black,0.3708,None
0.0,0.4167,0.0,0.0,grey,black,0.9696,None
0.0,0.4167,0.0,0.0,grey,white,0.1421,None
0.0,0.4167,0.0,0.0,grey,black,0.28600000000000003,None
0.0,0.4167,0.0,0.0,grey,black,0.1129,None
0.0,0.5,0.0,0.0,grey,black,0.1205,None
0.0,0.4167,0.0,1.0,grey,black,0.6696,None
0.0,0.4167,0.0,1.0,grey,black,0.7565,None
0.0,0.4167,0.0,0.0,grey,black,0.2656,None
0.0,0.4167,0.0,0.0,grey,black,0.2711,None
0.0,0.4167,0.0,0.0,grey,white,0.0,None
0.0,0.4167,0.0,0.0,grey,black,0.0092,None
0.0,0.4167,0.0,0.0,grey,black,0.28600000000000003,None
0.0,0.4167,0.0,0.0,grey,black,0.3837,None
0.0,0.4167,0.0,0.0,grey,black,0.3045,None
0.0,0.5833,0.0,0.0,white,black,0.0259,None
0.0,0.4167,0.0,0.0,grey,black,0.9439,None
0.0,0.4167,0.25,0.0,grey,white,0.1809,None
0.0,0.4167,0.0,0.0,grey,black,0.4119,None
0.0,0.4167,0.0,0.0,grey,black,0.5474,None
0.0,0.4167,0.0,0.0,grey,black,0.0843,None
0.0,0.6667,0.0,0.0,grey,black,0.6339,None
0.0,0.4167,0.0,1.0,grey,black,0.0327,None
0.0,0.4167,0.0,0.0,grey,black,0.3339,None
0.0,0.4167,0.0,0.0,grey,black,0.5086,None
0.0,0.6667,0.0,0.0,grey,black,0.0895,None
0.0,0.4167,0.0,0.0,grey,black,0.1129,None
0.0,0.4167,0.0,0.0,grey,black,0.3708,None
0.0,0.4167,0.0,0.0,grey,black,0.0393,None
0.0,0.4167,0.0,0.0,grey,black,0.0092,None
0.0,0.4167,0.0,0.0,grey,black,0.7437,None
0.0,0.4167,0.0,0.0,white,black,0.0443,None
0.0,0.4167,0.0,0.0,grey,white,0.1756,None
0.0,0.4167,0.0,0.0,grey,black,0.0477,None
0.0,0.4167,0.0,1.0,grey,black,0.3509,None
0.0,0.4167,0.0,1.0,grey,black,0.192,None
0.0,0.0,0.0,1.0,grey,black,0.0407,None
0.0,0.4167,0.0,1.0,white,black,0.0443,None
0.0,0.5833,0.0,0.0,white,black,0.0,None
0.0,0.375,0.0,0.0,grey,black,0.0253,None
0.0,0.0769,0.0,0.0,grey,black,0.6895,None
0.0,0.0769,0.0,0.0,grey,black,0.4115,None
0.0,0.375,0.0,0.0,white,black,0.7604,None
0.0,0.375,0.0,0.0,grey,black,0.3453,None
0.0,0.375,0.0,0.0,grey,black,0.2066,None
0.0,0.375,0.0,0.0,grey,black,0.0268,None
0.0,0.375,0.0,0.0,grey,black,0.7342,None
0.0,0.375,0.0,0.0,grey,black,0.8084,None
0.0,0.375,0.0,0.0,red,black,0.0,None
0.0,0.375,0.0,0.0,grey,white,0.4142,None
0.0,0.375,0.0,0.0,grey,white,0.0,None
0.0,0.375,0.0,0.0,red,black,0.1082,None
0.0,0.625,0.25,0.0,grey,black,0.3014,None
0.0,0.375,0.0,0.0,red,black,0.0225,None
0.0,0.375,0.0,0.0,grey,black,0.0833,None
0.0,0.75,0.0,0.0,grey,black,0.0736,None
0.0,0.625,0.25,0.0,grey,black,0.3499,None
0.0,0.375,0.0,0.0,grey,black,0.0268,None
0.0,0.375,0.0,0.0,grey,black,0.7428,None
1.0,0.375,0.0,1.0,grey,black,0.0262,None
1.0,0.375,0.0,1.0,grey,black,0.0253,None
0.0,0.125,0.0,1.0,grey,black,0.0389,None
1.0,0.375,0.0,1.0,grey,black,0.0253,None
0.0,0.375,0.0,1.0,white,black,0.8059999999999999,None
0.0,0.375,0.0,1.0,grey,black,1.0,None
0.0,0.375,0.25,1.0,white,green,0.1069,None
1.0,0.375,0.0,1.0,grey,black,0.0262,None
0.0,0.375,0.0,1.0,white,black,0.8129,None
0.0,0.375,0.0,1.0,grey,black,0.6144,None
0.0,0.375,0.0,1.0,grey,black,0.4521,None
0.0,0.75,0.0,1.0,grey,black,0.0768,None
0.0,0.375,0.0,0.0,grey,black,0.026000000000000002,None
0.0,0.375,0.0,0.0,red,black,0.0225,None
0.0,0.375,0.0,0.0,grey,black,0.026000000000000002,None
0.0,0.375,0.0,0.0,grey,black,0.0225,None
0.0,1.0,1.0,1.0,black,black,0.0919,None
0.0,0.1923,0.0,1.0,grey,white,1.0,None
0.0,0.3077,0.0,1.0,grey,black,1.0,None
0.0,0.1923,0.0,1.0,grey,black,1.0,None
0.0,0.1923,0.0,1.0,grey,black,1.0,None
0.0,0.1923,0.0,1.0,grey,black,1.0,None
0.0,0.1923,1.0,1.0,grey,black,1.0,None
0.0,0.1923,0.0,1.0,white,black,1.0,None
0.0,0.1923,0.0,1.0,grey,black,1.0,None
0.0,1.0,0.0,1.0,grey,black,1.0,None
0.0,0.3077,0.0,1.0,grey,black,1.0,None
0.0,0.1923,0.0,1.0,grey,black,1.0,None
0.0,0.1923,1.0,1.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,1.0,1.0,1.0,black,black,0.0919,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.3077,0.0,1.0,grey,black,1.0,None
0.0,0.3077,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,black,1.0,None
0.0,0.1923,0.0,1.0,grey,black,1.0,None
0.0,0.0,1.0,1.0,white,black,1.0,None
0.0,0.1923,0.0,1.0,grey,black,1.0,None
0.0,0.1923,0.0,1.0,grey,black,1.0,None
0.0,0.1923,0.0,0.0,grey,white,1.0,None
0.0,0.4167,0.0,0.0,grey,black,1.0,None
0.0,0.1154,0.25,0.0,grey,black,1.0,None
0.0,0.1923,1.0,1.0,grey,black,1.0,None
0.0,0.375,0.0,0.0,grey,black,0.0953,None
0.0,0.375,0.0,1.0,white,black,0.8038,None
0.0,0.375,0.0,0.0,grey,black,0.1562,None
0.0,0.375,0.0,0.0,grey,white,0.0,None
0.0,0.375,0.0,0.0,grey,black,0.0268,None
0.0,0.375,1.0,1.0,grey,black,0.4208,None
0.0,0.375,1.0,1.0,grey,black,0.5234,None
1.0,0.375,0.0,1.0,grey,black,0.0253,None
0.0,0.375,0.0,0.0,grey,black,0.7267,None
0.0,0.375,0.0,0.0,white,black,0.8367,None
0.0,0.375,0.0,0.0,grey,black,0.2152,None
0.0,0.375,0.0,0.0,grey,black,0.0292,None
0.0,1.0,1.0,0.0,grey,black,0.5317,None
0.0,0.625,0.25,0.0,grey,black,0.5336,None
0.0,0.375,0.0,0.0,grey,black,0.0292,None
0.0,0.375,0.0,0.0,grey,black,0.0262,None
0.0,0.375,0.0,0.0,grey,black,0.0843,None
0.0,0.375,0.0,0.0,grey,green,0.8317,None
0.0,0.375,0.0,0.0,grey,black,0.0,None
0.0,0.375,0.0,0.0,grey,black,0.0946,None
0.0,0.375,0.0,0.0,grey,black,0.1752,None
0.0,0.375,0.0,0.0,grey,white,0.0,None
0.0,0.375,0.0,0.0,grey,black,0.03,None
0.0,0.375,0.0,0.0,grey,black,0.001,None
0.0,0.375,0.0,0.0,grey,black,0.001,None
0.0,0.375,0.0,0.0,grey,black,0.0292,None
0.0,0.375,0.0,0.0,white,black,0.836,None
0.0,0.375,0.0,0.0,grey,black,0.1069,None
0.0,0.375,0.0,0.0,grey,black,0.7149,None
0.0,0.375,0.0,0.0,grey,white,0.0946,None
0.0,0.75,0.0,0.0,grey,black,0.0826,None
0.0,0.375,0.0,0.0,grey,black,0.0253,None
0.0,0.375,0.0,0.0,grey,white,0.0,None
0.0,0.375,0.0,0.0,grey,white,0.0843,None
0.0,0.375,0.0,0.0,grey,black,0.0,None
0.0,0.375,0.0,0.0,grey,green,0.7417,None
0.0,0.375,1.0,0.0,white,black,0.831,None
0.0,0.375,0.0,0.0,grey,black,0.648,None
0.0,0.375,0.0,0.0,grey,black,0.2066,None
0.0,0.375,0.0,0.0,red,black,0.0,None
0.0,0.375,0.0,0.0,grey,black,0.0378,None
0.0,0.375,0.0,0.0,grey,black,0.7604,None
0.0,0.125,0.0,0.0,red,black,0.0347,None
0.0,0.375,0.0,0.0,grey,black,0.026000000000000002,None
0.0,0.375,0.0,0.0,grey,black,0.026000000000000002,None
0.0,0.875,0.0,0.0,white,black,0.6487,None
0.0,0.375,0.0,0.0,grey,white,0.0,None
0.0,0.375,0.0,0.0,white,black,0.8084,None
0.0,0.375,0.0,0.0,grey,black,0.0225,None
0.0,0.375,0.0,0.0,grey,white,0.0,None
0.0,0.375,0.0,0.0,grey,white,0.0,None
0.0,0.375,0.0,0.0,red,white,0.0944,None
0.0,0.625,0.25,0.0,grey,black,0.7494,None
0.0,0.375,0.0,0.0,grey,black,0.0,None
0.0,0.375,0.0,0.0,grey,black,0.0009,None
0.0,0.125,0.0,0.0,red,black,0.0347,None
0.0,0.375,0.0,0.0,red,black,0.0009,None
0.0,0.375,0.0,0.0,white,black,0.7603,None
0.0,0.375,0.0,0.0,grey,black,0.2943,None
0.0,0.375,0.0,0.0,grey,black,0.026000000000000002,None
0.0,1.0,1.0,0.0,grey,black,0.5548,None
